index,soleil
1301,-7.649921950799271
1302,2.333481746551623
1303,12.753624148909296
1304,23.941883861801333
1305,35.49409484562038
1306,47.14004700685704
1307,58.49096337881715
1308,68.60179260858133
1309,74.40530745145529
1310,71.2137948457525
1311,61.983090999697886
1312,50.877381273567984
1313,39.271988648451206
1314,27.65855178453816
1315,16.32303791981415
1316,5.5694554855221945
1317,-4.624603014135336
1318,-13.485842367780965
1319,-20.663779136300256
1320,-25.563404598143464
1321,-27.627937227128943
1322,-26.573415784257794
1323,-22.54902965223155
1324,-16.049504638805253
1325,-7.678532445720507
1326,2.3023264549604625
1327,12.717337210575982
1328,23.903370407422216
1329,35.45446409619335
1330,47.100517621198655
1331,58.453719102494674
1332,68.57293198797193
1333,74.40264931023925
1334,71.2426842064383
1335,62.02312012962421
1336,50.92034433973053
1337,39.315434977576544
1338,27.701347526207464
1339,16.36426906272001
1340,5.60758903765752
1341,-4.589256926290335
1342,-13.455727853220422
1343,-20.640963751646407
1344,-25.55014720182233
1345,-27.625952370927354
1346,-26.58298764928684
1347,-22.568838112477316
1348,-16.07736846469073
1349,-7.712269536290236
1350,2.266915596591838
1351,12.676946109212349
1352,23.861064678409015
1353,35.41121054047886
1354,47.05731128908399
1355,58.412352043062846
1356,68.53875578514186
1357,74.39302236219574
1358,71.26559038522265
1359,62.058643555426976
1360,50.95943752006485
1361,39.35516752750023
1362,27.740324102738317
1363,16.401412053851708
1364,5.641315157129032
1365,-4.558931666849912
1366,-13.431213806021516
1367,-20.624330811649017
1368,-25.54353911486463
1369,-27.630823447526016
1370,-26.59927680468494
1371,-22.59492898239249
1372,-16.110923715918165
1373,-7.751083937838398
1374,2.227316026527212
1375,12.632513596036222
1376,23.815033613636157
1377,35.36440437791528
1378,47.010500790190186
1379,58.36693692747144
1380,68.49933581340736
1381,74.37644717876621
1382,71.28245081055921
1383,62.089586123726384
1384,50.994586993856636
1385,39.39111524445929
1386,27.775413895441087
1387,16.43440360123211
1388,5.670574712356654
1389,-4.533677517371016
1390,-13.412340935955365
1391,-20.61390907014363
1392,-25.543595010049565
1393,-27.642549714530517
1394,-26.6222668721698
1395,-22.62727127526485
1396,-16.150126920936902
1397,-7.794922318685333
1398,2.18359996059094
1399,12.584105764311838
1400,23.7653469709283
1401,35.31411806192819
1402,46.960160546561475
1403,58.31754959190172
1404,68.45474542119155
1405,74.35294917192608
1406,71.29320379653379
1407,62.11587104147082
1408,51.025717304764704
1409,39.423205936687864
1410,27.80654873431322
1411,16.463180483866005
1412,5.695309581947659
1413,-4.5135434922952165
1414,-13.399148105116788
1415,-20.60972489867491
1416,-25.550326680562566
1417,-27.66112706200947
1418,-26.651937637972694
1419,-22.665829825942502
1420,-16.194930314464155
1421,-7.843727176405641
1422,2.1358451689750932
1423,12.531792170106586
1424,23.71207745113779
1425,35.260426418346505
1426,46.906366733674915
1427,58.264267062819364
1428,68.40505948100754
1429,74.32255857487297
1430,71.29778873112338
1431,62.137419897654404
1432,51.052751300854254
1433,39.451366172638444
1434,27.83365977819493
1435,16.48767941517977
1436,5.715462507196375
1437,-4.498577486101639
1438,-13.39167246977434
1439,-20.611802403139382
1440,-25.56374311639561
1441,-27.686548029914686
1442,-26.68826500557598
1443,-22.710565185899107
1444,-16.245281689947497
1445,-7.897436658127962
1446,2.0841352438793255
1447,12.47564604151653
1448,23.655300911891203
1449,35.203406864093175
1450,46.84919748902613
1451,58.20716772895672
1452,68.3503544360621
1453,74.28531035156358
1454,71.29614612168422
1455,62.1541525280555
1456,51.07560990319796
1457,39.47552100700284
1458,27.856677213013928
1459,16.50783672952805
1460,5.730976776743436
1461,-4.488826591618931
1462,-13.389949779750221
1463,-20.620163688433863
1464,-25.58385070326372
1465,-27.718801918046356
1466,-26.731221005228956
1467,-22.7614335409685
1468,-16.301124243674348
1469,-7.955984354571832
1470,2.0285599212157006
1471,12.415744544695627
1472,23.59509665483635
1473,35.14313969720098
1474,46.78873319397553
1475,58.146331578528866
1476,68.29070838091835
1477,74.24124404941125
1478,71.28821753847866
1479,62.165986763940275
1480,51.09421175791388
1481,39.49559358650209
1482,27.875529835801057
1483,16.523587954558117
1484,5.741795799544148
1485,-4.484337527204192
1486,-13.3940147821619
1487,-20.634829209534892
1488,-25.610653493613988
1489,-27.757874945557987
1490,-26.780773828623303
1491,-22.81838663049809
1492,-16.362396404571196
1493,-8.019299062761707
1494,1.969215437742034
1495,12.352169093983363
1496,23.531547754538494
1497,35.079708438934084
1498,46.725056805773164
1499,58.08184048185018
1500,68.22620118113831
1501,74.19040363210118
1502,71.27394552270806
1503,62.17283814369813
1504,51.1084728398995
1505,39.511504708658855
1506,27.89014459009085
1507,16.534867334914413
1508,5.747862642593123
1509,-4.48515710435149
1510,-13.40390165983443
1511,-20.65581815807314
1512,-25.644153505133108
1513,-27.803750432954455
1514,-26.836887882029828
1515,-22.881371683982927
1516,-16.429031678539282
1517,-8.087304567169209
1518,1.906204876861469
1519,12.28500563788113
1520,23.46474136471106
1521,35.013200139120904
1522,46.6582541496401
1523,58.01377843485163
1524,68.15691454756195
1525,74.13283726676705
1526,71.2532735061478
1527,62.174619665925064
1528,51.11830611104439
1529,39.52317243414397
1530,27.900446154860003
1531,16.541607413224952
1532,5.749119616744376
1533,-4.4913326519498655
1534,-13.419644442831755
1535,-20.683148841093736
1536,-25.684351046230585
1537,-27.85640904967035
1538,-26.899523945814042
1539,-22.9503315012572
1540,-16.50095867264427
1541,-8.159919627001765
1542,1.839638295800703
1543,12.214344699407167
1544,23.394768755425407
1545,34.94370540527051
1546,46.58841392011504
1547,57.942231497724556
1548,68.08293183138919
1549,74.0685969437378
1550,71.22614581363239
1551,62.17124175643371
1552,51.123621430141334
1553,39.53051197368932
1554,27.906356816732146
1555,16.54373888211743
1556,5.7455455301675915
1557,-4.5028774979326025
1558,-13.441247476966977
1559,-20.716816352672673
1560,-27.87469928391336
1561,-30.286342975449887
1562,-29.44602193935405
1563,-25.48349605942341
1564,-18.931984439893625
1565,-10.45111659102966
1566,-0.04839178234249819
1567,10.199269257857786
1568,21.458144397530475
1569,33.047473387908724
1570,44.66557932773584
1571,55.88194004740647
1572,65.71747535824402
1573,71.47406714449797
1574,69.28063707526415
1575,60.90674635272418
1576,50.164205462342714
1577,38.661414424562146
1578,27.008917991499967
1579,15.54031967538123
1580,4.594362708224626
1581,-5.912960507991018
1582,-15.133963223699316
1583,-22.726704874282383
1584,-28.051336973431894
1585,-30.473457838597042
1586,-29.63375586939346
1587,-25.662663326628472
1588,-19.097410046927198
1589,-10.601698728949614
1590,-0.16242286252576243
1591,10.073905188888958
1592,21.339388893786975
1593,32.93166565925486
1594,44.5467640801233
1595,55.750445880014105
1596,65.55802880503934
1597,71.28351302052275
1598,69.11322971102491
1599,60.78007782783554
1600,50.0589921662199
1601,38.5637094366188
1602,26.910522110385404
1603,15.435911197843406
1604,4.482275597103829
1605,-6.042665322449907
1606,-15.280997835733823
1607,-22.892514460377953
1608,-28.234063389767496
1609,-30.666445565614065
1610,-29.82678782106348
1611,-25.846311826558832
1612,-19.266466152590812
1613,-10.755173965093684
1614,-0.8984692630899299
1615,9.94664460545515
1616,21.21891593241641
1617,32.81414979213209
1618,44.4259967721339
1619,55.616374730902734
1620,65.39482776962093
1621,71.08760321065273
1622,68.9393413057438
1623,60.6472053540177
1624,49.94810358378219
1625,38.46065361885645
1626,26.806911654728776
1627,15.326298392098412
1628,4.365126508287427
1629,-6.17789649631502
1630,-15.433788875051498
1631,-23.06428928551063
1632,-28.422823359131574
1633,-30.865242024150408
1634,-30.02504372203125
1635,-26.03436002698383
1636,-19.43906965507379
1637,-10.911463552304246
1638,-1.0402024419618743
1639,9.817548410208063
1640,21.096773101482334
1641,32.694960392233405
1642,44.30329883259472
1643,55.479737719507995
1644,65.22789048279846
1645,70.88640151843816
1646,68.75902385633535
1647,60.50813040251137
1648,49.83152735882149
1649,38.35223763556678
1650,26.69808568614633
1651,15.211491084431126
1652,4.242958372814639
1653,-6.318623721315051
1654,-15.592296004347642
1655,-23.24198005931373
1656,-28.61755929092374
1657,-31.069780408235545
1658,-30.2284465533236
1659,-26.226723363566418
1660,-19.615134611472932
1661,-11.070486271947269
1662,-1.1841179568459042
1663,9.68667923466081
1664,20.973009325826308
1665,32.574133143744376
1666,44.17869261299502
1667,55.34054696003511
1668,65.05723661792679
1669,70.67997331513834
1670,68.57233307411165
1671,60.362858047657895
1672,49.70925358102589
1673,38.23845396596133
1674,26.58404481527957
1675,15.091500627067022
1676,4.115818592738585
1677,-6.464815104690323
1678,-15.756477155301873
1679,-23.42553556662727
1680,-28.818211402873025
1681,-31.27999134445664
1682,-30.436916325571552
1683,-26.42331410107756
1684,-19.79457201288136
1685,-11.232158138321626
1686,-1.3301410058126688
1687,9.55410183427021
1688,20.847675305263216
1689,32.45170527803274
1690,44.052201886256135
1691,55.19881606569387
1692,64.88288771955484
1693,70.46838559889434
1694,68.37932802996768
1695,60.21139660460424
1696,49.58127438937356
1697,38.11929645855733
1698,26.464790726316792
1699,14.966339408676562
1700,3.9837590037399355
1701,-6.616437645383963
1702,-15.926288959112377
1703,-23.61490302159987
1704,-29.024717962652552
1705,-31.49580298559579
1706,-30.650370014808473
1707,-26.624041136038766
1708,-19.97728948541701
1709,-11.396392029331567
1710,-1.4781939515483735
1711,9.419883561103182
1712,20.72082402394715
1713,32.32771611725468
1714,43.92385240722361
1715,55.054560709453966
1716,64.70486766280254
1717,70.25170707650257
1718,68.18007080196118
1719,60.05375724670943
1720,49.44758354738355
1721,37.99475986490342
1722,26.340325680847222
1723,14.836020354317768
1724,3.8468359059768154
1725,-6.773457717870965
1726,-16.101687185754916
1727,-23.810028427122013
1728,-29.237015529365145
1729,-31.717141102032954
1730,-30.868721497141557
1731,-26.828809799404834
1732,-20.163191001026014
1733,-11.563097328427249
1734,-1.628195917230365
1735,9.284094802749106
1736,20.592511219928927
1737,32.202207564097115
1738,43.79367241767538
1739,54.907799112109025
1740,64.5232030362309
1741,70.03000819265473
1742,67.97462612253264
1743,59.889953649551366
1744,49.30817606417879
1745,37.864839419256256
1746,26.210652074022757
1747,14.700556472754418
1748,3.705110238299486
1749,-6.935841520813503
1750,-16.282627160986074
1751,-24.010856940988486
1752,-29.455039236704533
1753,-31.94392925483388
1754,-31.091881606201955
1755,-27.037521824001484
1756,-20.35217678258367
1757,-11.732179791931902
1758,-1.7800626220520377
1759,9.146809163628644
1760,20.462795580924134
1761,32.07522430215571
1762,43.66169283783053
1763,54.75855220882298
1764,64.33792320436014
1765,69.8033609519045
1766,67.76306101595883
1767,59.72000174334974
1768,49.16304798739887
1769,37.729530627667245
1770,26.07577220639215
1771,14.559960620381062
1772,3.55864805735869
1773,-7.103555357744947
1774,-16.469064069506466
1775,-24.21733319815738
1776,-29.67872313541731
1777,-32.17608914955153
1778,-31.31975849476058
1779,-27.250075719824842
1780,-20.54414370254839
1781,-11.903541966995885
1782,-1.933706820252548
1783,9.008103018187109
1784,20.331738275813798
1785,31.946813313696786
1786,43.52794676451921
1787,54.60684311968456
1788,64.1490597451934
1789,69.57183838708258
1790,67.54544451327163
1791,59.54391980837504
1792,49.01219666228569
1793,37.58882957497497
1794,25.935688598992897
1795,14.414245801225883
1796,3.40752164770463
1797,-7.276565462340636
1798,-16.660952890598793
1799,-24.42940140563848
1800,-29.908000489899795
1801,-32.413541165821336
1802,-31.552258398505444
1803,-27.466367749329677
1804,-20.73898642632593
1805,-12.077084459986619
1806,-2.089039653646269
1807,8.868054107298894
1808,20.19940149644005
1809,31.817022382952633
1810,43.392467960402456
1811,54.4526956625207
1812,63.9566450912534
1813,69.33551369371318
1814,67.32184764439974
1815,59.361729198198894
1816,48.855621780055515
1817,37.44273408498395
1818,25.790405175490893
1819,14.263426323136656
1820,3.2518115689450995
1821,-7.454837069433016
1822,-16.858247689660274
1823,-24.647004950031867
1824,-30.14280381143709
1825,-32.65620489161558
1826,-31.789286678981156
1827,-27.686293415987066
1828,-20.93659924449986
1829,-12.252708007544165
1830,-2.2459728839134026
1831,8.726739234752403
1832,20.06584606984611
1833,31.68589768515133
1834,43.25528846195821
1835,54.296132078447634
1836,63.76071061371563
1837,69.09445928604849
1838,67.09234386706206
1839,59.17345576709183
1840,48.693327233103695
1841,37.291245727753854
1842,25.639929294322094
1843,14.107519783392586
1844,3.091610222029602
1845,-7.638332178493045
1846,-17.060899746890225
1847,-24.870085058661108
1848,-35.880003286654436
1849,-38.474200161688586
1850,-37.3382184880239
1851,-32.6993270000943
1852,-25.329276446739733
1853,-16.0785079850667
1854,-5.619616169725471
1855,5.716173912276788
1856,17.19223442472604
1857,28.813838413396244
1858,40.16537609008894
1859,50.65953231634257
1860,59.13106830276111
1861,63.383397338643825
1862,61.39999316087842
1863,54.223057334203986
1864,44.30804553954127
1865,33.18455659689134
1866,21.601452722213818
1867,9.996436852061702
1868,-1.4898456019960271
1869,-12.308561074103135
1870,-22.131372717489093
1871,-30.366123811681295
1872,-36.21239422875644
1873,-38.806718601396476
1874,-37.64921614100642
1875,-32.973938129887884
1876,-25.564912628223876
1877,-16.280629372365592
1878,-5.7965373480389735
1879,5.558996817938526
1880,17.039442283491386
1881,28.657687230591772
1882,39.99269217721685
1883,50.45150850683198
1884,58.864967056669556
1885,63.05824171301245
1886,61.067840103650084
1887,53.92279779323671
1888,44.03703713133192
1889,32.93021800341805
1890,21.353089946074082
1891,9.746901863077033
1892,-1.7512707376051486
1893,-12.585794734701707
1894,-22.42915570014306
1895,-30.685945234068903
1896,-36.54844775424675
1897,-39.14254596893208
1898,-37.96275516986375
1899,-33.250214480980766
1900,-25.80155582181423
1901,-16.483399151863402
1902,-5.9739976235387005
1903,5.401357141719346
1904,16.885792388405815
1905,28.500259797037465
1906,39.81814231049991
1907,50.240891920281506
1908,58.59569061276444
1909,62.72980077458379
1910,60.73192587444263
1911,53.618263261710005
1912,43.76175100217733
1913,32.67182153574305
1914,21.100919900323234
1915,9.493862444216722
1916,-2.0162021439815976
1917,-12.866486252806869
1918,-22.73042989301693
1919,-31.009339254442835
1920,-36.88806407221078
1921,-39.481585549678634
1922,-38.278739225885786
1923,-33.5280662638713
1924,-26.039132015009002
1925,-16.68676310116416
1926,-6.1519619826356955
1927,5.243283624213871
1928,16.731289622747273
1929,28.34155091458495
1930,39.64171793183461
1931,50.0276842429704
1932,58.32327382658112
1933,62.398151463656404
1934,60.392359822163144
1935,53.30956576541716
1936,43.48228777709312
1937,32.40946126654176
1938,20.845036273032893
1939,9.23742430715273
1940,-2.2845401950452264
1941,-13.150531763386793
1942,-23.035088944228534
1943,-31.33620069901929
1944,-37.23114241104863
1945,-39.823739047076536
1946,-38.5970697530876
1947,-33.80740123386297
1948,-26.27756476029332
1949,-16.89066455202982
1950,-6.330392827464159
1951,5.084808666879087
1952,16.57594208256069
1953,28.18155909049622
1954,39.46341484874179
1955,49.81189223983422
1956,58.0477564476756
1957,62.063373272159325
1958,60.04925164428926
1959,52.996817558937934
1960,43.19874831250336
1961,32.14323123648115
1962,20.585532481717603
1963,8.9776938175865
1964,-2.556185786848534
1965,-13.43782780403089
1966,-23.343026625480285
1967,-31.666424100771877
1968,-37.57758116727851
1969,-40.16890659780724
1970,-38.91764587805694
1971,-34.08812449936369
1972,-26.516774934862287
1973,-17.095044114516636
1974,-6.509249675914466
1975,4.925968707717628
1976,16.419761388606478
1977,28.020286836921986
1978,39.283233500553756
1979,49.5935279326772
1980,57.76918313814683
1981,61.72554815395986
1982,59.70271124058676
1983,52.68013089216118
1984,42.91123344812884
1985,31.87322521018622
1986,20.32250144065495
1987,8.714777918140307
1988,-2.8310405668907506
1989,-13.72827154078064
1990,-23.654137048658285
1991,-31.999903906653916
1992,-37.927278100805935
1993,-40.516986951788915
1994,-39.240364585090525
1995,-34.37013871631794
1996,-26.756680957273606
1997,-17.299839913116447
1998,-6.688489413099359
1999,4.766804036640034
2000,16.2627623975802
2001,27.857740352701406
2002,39.10117859733674
2003,49.372608172037246
2004,57.487602969501296
2005,61.38476013741419
2006,59.352848568905095
2007,52.359618002963394
2008,42.619844108477196
2009,31.599536852139828
2010,20.056035780830314
2011,8.44878454277243
2012,-3.109006713070695
2013,-14.021760582815075
2014,-23.968314557598962
2015,-32.33653448905862
2016,-38.28013052529943
2017,-40.86787788433363
2018,-39.56512136151945
2019,-34.65334494322813
2020,-26.9971997959405
2021,-17.50498869351699
2022,-6.8680674679025975
2023,4.607357688426138
2024,16.104961934585305
2025,27.693928222183334
2026,38.917257796390516
2027,49.149153318069516
2028,57.20306821713879
2029,61.04109459876477
2030,58.99977359693957
2031,52.035391527260686
2032,42.32468199562998
2033,31.32226058396981
2034,4.447673430604958
2035,15.946376593962698
2036,27.528859204618225
2037,38.73147952852036
2038,48.92318518199476
2039,56.91563264066098
2040,60.694637372478134
2041,58.643596446402825
2042,51.70756533477057
2043,42.02585083207658
2044,31.041493040179027
2045,19.513175939859497
2046,7.908009602713195
2047,-3.6738783989012536
2048,-14.617461815043411
2049,-24.605445078224268
2050,-33.018822650457174
2051,-38.99488907887462
2052,-41.57768120825007
2053,-40.22033037612551
2054,-35.222939142513155
2055,-27.479747812333542
2056,-17.91609763338238
2057,-7.228065919648198
2058,4.287793553485998
2059,15.78702034734602
2060,27.362539891420436
2061,38.54385076520849
2062,48.69472501018536
2063,56.625349915512295
2064,60.345474075712275
2065,58.284427713090984
2066,51.3762554848234
2067,41.72345767263176
2068,30.757334559209653
2069,19.236976492547587
2070,7.633461789803223
2071,-3.9605804270907448
2072,-14.919461999612492
2073,-24.928180352132163
2074,-33.36426396899125
2075,-39.35658722671188
2076,-41.93638913699669
2077,-40.5505761607215
2078,-35.50913544582847
2079,-27.721620570109717
2080,-18.12194281701206
2081,-7.408409119060896
2082,4.127757606494124
2083,15.62690314870145
2084,27.19497341038096
2085,38.35437586554027
2086,48.463792536334
2087,56.33227301292877
2088,59.99368999956282
2089,57.92237880399332
2090,51.041580783811945
2091,41.41761358004153
2092,30.46988990747903
2093,18.95773417289218
2094,7.356306819963871
2095,-4.249984689569538
2096,-15.224081570009286
2097,-25.253545618340972
2098,-33.71242234696842
2099,-39.72102429248147
2100,-42.29749880677277
2101,-40.88244783936575
2102,-35.79614159596623
2103,-27.963794679341596
2104,-18.327912428091274
2105,-7.588937560958378
2106,3.9676028653730047
2107,15.466031323908709
2108,27.026159916176915
2109,38.16305716914454
2110,48.230406642870896
2111,56.03645484553634
2112,59.63937060274266
2113,57.55756207881403
2114,50.70366257680083
2115,41.10843322953827
2116,30.17926778358459
2117,18.675556647516597
2118,7.076677743856176
2119,-4.541955809899908
2120,-15.53118323764227
2121,-25.58140458436019
2122,-34.06316815817697
2123,-47.41877793477192
2124,-49.872048605176865
2125,-47.71837224605514
2126,-41.585548070289136
2127,-32.784382085383704
2128,-22.421512689856286
2129,-11.214148040062378
2130,0.8028725517875841
2131,12.083092705445628
2132,23.377138885400793
2133,33.94930980785391
2134,43.08007868337848
2135,49.630872428181114
2136,52.15266249089963
2137,49.85284607187788
2138,43.458624494555785
2139,34.41596878910537
2140,23.885248365565882
2141,12.600864137801835
2142,1.2550590859214692
2143,-10.738789619085404
2144,-22.00867818520856
2145,-32.47520928503047
2146,-41.44107861969644
2147,-47.81561924850001
2148,-50.26113326305021
2149,-48.063765509425004
2150,-41.87269598554986
2151,-33.021444796443596
2152,-22.623805137463854
2153,-11.396299338417172
2154,0.6504981482838725
2155,11.904435482136074
2156,23.17992590842503
2157,33.7190442389967
2158,42.80020861636518
2159,49.29065646495528
2160,51.764968022933715
2161,49.45587685924336
2162,43.08212122020202
2163,34.06621364818597
2164,23.556665632097147
2165,12.285859284771204
2166,0.9758598506975604
2167,-11.056184983196339
2168,-22.338868875337294
2169,-32.826321761808344
2170,-41.818283534565566
2171,-48.21275333682198
2172,-50.65050797178929
2173,-48.40892236527264
2174,-42.15921696200204
2175,-33.257919985984486
2176,-22.825815262154535
2177,-11.578581004618249
2178,0.4991538955613276
2179,11.724779127249112
2180,22.98125370589233
2181,33.48698102942125
2182,42.51848768419781
2183,48.94906694189169
2184,51.37669051659532
2185,49.058637937784084
2186,42.705236240926986
2187,33.71602740748739
2188,23.227768267437526
2189,11.970806836489398
2190,0.7012969757279851
2191,-11.373281603749458
2192,-22.668625908538857
2193,-33.17700841812797
2194,-42.195292585502436
2195,-48.61005939953707
2196,-51.04007242803377
2197,-48.75375867294208
2198,-42.4450512919232
2199,-33.49377376601678
2200,-23.027527599403538
2201,-11.76098785044695
2202,0.34884301936144735
2203,11.544130202125746
2204,22.781137849777274
2205,33.25315544587356
2206,42.23498037641231
2207,48.60619647061761
2208,50.987935917597994
2209,48.66124807548938
2210,42.32810084432104
2211,33.36554483564471
2212,22.89869028243292
2213,11.655844466811144
2214,0.43177161581836115
2215,-11.689944309067979
2216,-22.99781046026547
2217,-33.52712752977493
2218,-42.57196759221304
2219,-49.00741578255366
2220,-51.429725238915736
2221,-49.0981890794096
2222,-42.73013812108834
2223,-33.72897086527046
2224,-23.22892479627625
2225,-11.943512213296437
2226,0.19949991697825548
2227,11.362498995145724
2228,22.57959809001688
2229,33.01760726574791
2230,41.94975543831595
2231,48.26214075220243
2232,50.598811862841785
2233,48.26382650580623
2234,41.95084603502184
2235,33.014900202312
2236,22.569565125229154
2237,11.341109633866497
2238,0.1672531325989513
2239,-12.006038540449461
2240,-23.326284112675598
2241,-33.87653735265444
2242,-42.94816979449823
2243,-49.40470004257172
2244,-51.819364494704445
2245,-49.44212808382732
2246,-43.014416844117044
2247,-33.96347619779675
2248,-23.429989273047394
2249,-12.126145676792262
2250,0.05095332472723968
2251,11.179897760466552
2252,22.376656577751987
2253,32.7803790289586
2254,41.66288424029644
2255,47.916997260687516
2256,50.20942692653444
2257,47.866492812615675
2258,41.57360291547428
2259,32.66422796719405
2260,22.240526550794073
2261,11.026740576222345
2262,-0.09315833673045737
2263,-12.321429399237081
2264,-23.653908002306736
2265,-34.22509545683031
2266,-43.32375949124132
2267,-49.801789069253964
2268,-52.20888853022418
2269,-49.785491371397676
2270,-43.29782877548151
2271,-34.197256677931776
2272,-23.63070508562061
2273,-12.308880939480403
2274,-0.09712180357119038
2275,10.996338911037487
2276,22.17233608632872
2277,32.5415143323963
2278,41.3744392202166
2279,47.57086400581892
2280,49.81988989163245
2281,47.46936674130313
2282,41.1965028979843
2283,32.31366323312071
2284,21.911709204264486
2285,10.712876989268088
2286,-0.9867989574389245
2287,-12.63598106070879
2288,-23.98054233097154
2289,-34.572658381905924
2290,-43.69859590692925
2291,-50.19855925945943
2292,-52.59819649153366
2293,-50.128196679941716
2294,-43.58031812749426
2295,-34.43028218112795
2296,-23.83105882886439
2297,-12.491712649723258
2298,-0.8586926178803362
2299,10.811834337829294
2300,21.96665938022349
2301,32.30105725470199
2302,41.08449336760057
2303,47.22383911271407
2304,49.43030944685198
2305,47.07256797662049
2306,40.819677505874544
2307,31.963341531624554
2308,21.583248375603095
2309,10.399659791501524
2310,-1.2971913693992103
2311,-12.94955713930404
2312,-24.306046760127746
2313,-34.91908203066189
2314,-44.07253752052658
2315,-50.594886712551705
2316,-52.987188342595495
2317,-50.47016356641584
2318,-43.861831527019945
2319,-34.662524844063526
2320,-24.03103877344486
2321,-12.674636422957686
2322,-1.0375231505187235
2323,10.626396537259643
2324,21.759650355889736
2325,32.0590534542917
2326,40.79312118836422
2327,46.87602153295352
2328,49.04079449015513
2329,46.676215953649496
2330,40.44325775300179
2331,31.613397894624722
2332,21.255278872837867
2333,10.087229933989638
2334,-1.6066913793573763
2335,-13.262022010994826
2336,-24.630281668620402
2337,-35.26422275439998
2338,-44.44544280155496
2339,-50.990647391904
2340,-53.37576429748128
2341,-50.811312144264555
2342,-44.14231625401508
2343,-34.89395699794516
2344,-24.230632628114464
2345,-12.857646514815547
2346,-1.2168997882867945
2347,10.440040960307453
2348,21.551336324113755
2349,31.815552292774868
2350,40.50040052965535
2351,46.52751238526799
2352,48.651454783788466
2353,46.280429759070834
2354,40.067373425916
2355,31.263965717127732
2356,20.92793364200596
2357,9.775726962470118
2358,-1.9151677670980993
2359,-13.573242334105279
2360,-24.953109559829997
2361,-35.60793852386964
2362,-44.81717095667085
2363,-51.385717210661404
2364,-53.763824114709614
2365,-51.15156170074887
2366,-44.421718445899735
2367,-35.124549172231404
2368,-24.42982547603585
2369,-13.040733766362969
2370,-1.3968122221060209
2371,10.252787913773775
2372,21.341749774585683
2373,31.57060839970055
2374,40.20641385312563
2375,46.17841585123136
2376,48.26240139742106
2377,45.885328126876175
2378,39.69215273129135
2379,30.915176185903626
2380,20.601343083785455
2381,9.465288373826967
2382,-2.2224922526028443
2383,-13.883014423845937
2384,-25.274325412031082
2385,-35.950025450444926
2386,-45.18753059302944
2387,-58.94662635299775
2388,-61.27093530439678
2389,-57.664746088659044
2390,-49.72700973348424
2391,-39.540579301705186
2392,-28.327662024263844
2393,-16.720439208069532
2394,-5.102471863900425
2395,6.346849121605992
2396,16.930988784191783
2397,26.45323236771823
2398,34.18703855365326
2399,39.22965917188115
2400,40.70905059576003
2401,38.308629378817685
2402,32.52568091964248
2403,24.280680444256152
2404,14.435619482432518
2405,3.710443883566659
2406,-7.9214410546322815
2407,-19.582606878755467
2408,-31.16095207396959
2409,-42.240138698175706
2410,-52.093631589218774
2411,-59.29743779516015
2412,-61.626668771316865
2413,-57.97180683939387
2414,-49.97678747222479
2415,-39.75188398689428
2416,-28.519134718850424
2417,-16.906086598430857
2418,-5.293271667000361
2419,6.144920761885104
2420,16.701968047173157
2421,26.190820515650433
2422,33.88550257973509
2423,38.891682849532714
2424,40.351142554354524
2425,37.95518079292291
2426,32.19425854468788
2427,23.976485813272237
2428,14.15622486116738
2429,3.458008493583132
2430,-8.17352285350131
2431,-19.832103958281348
2432,-31.41737484280299
2433,-42.51550279407118
2434,-52.402048498194056
2435,-59.644629376226604
2436,-61.97985764729912
2437,-58.276742209042865
2438,-50.22499052978047
2439,-39.962311130299966
2440,-28.710331049883706
2441,-17.091901049918025
2442,-5.484522318225595
2443,5.94262939424659
2444,16.472495074255132
2445,25.92832113358286
2446,33.58462083342036
2447,38.55541560394179
2448,39.995951752757016
2449,37.60502833540936
2450,31.86633506568227
2451,23.675878312609658
2452,13.880548430800452
2453,3.2102135320997114
2454,-8.421531940515823
2455,-20.07727281713123
2456,-31.66920427633524
2457,-42.78608613215623
2458,-52.70582471260545
2459,-59.98805407162202
2460,-62.330402891046226
2461,-58.5795005356891
2462,-50.47159996551574
2463,-40.17185405008604
2464,-28.90124274014209
2465,-17.277865136755928
2466,-5.676192313942555
2467,5.7400400689207665
2468,16.24264193321555
2469,25.665828988048506
2470,33.284507152018215
2471,38.22097900938367
2472,39.643598235167964
2473,37.258292447360446
2474,31.542033812178246
2475,23.378981539125693
2476,13.60871135572798
2477,2.9672445976859456
2478,-8.665353747923618
2479,-20.317999162596607
2480,-31.916321598348397
2481,-43.05175799010658
2482,-53.00481142317599
2483,-60.32756430428982
2484,-62.67820509037393
2485,-58.88003081169629
2486,-50.71659722720595
2487,-40.38050562040623
2488,-29.091860343750415
2489,-17.46395973732833
2490,-5.868248105508704
2491,5.537221485144251
2492,16.012482823528853
2493,25.40344051930774
2494,32.98527626670682
2495,37.88849473468324
2496,39.294201612226345
2497,36.91509264035502
2498,31.22147667659932
2499,23.085917253542107
2500,13.340832596340789
2501,2.7292894689929277
2502,-8.904876473654067
2503,-20.55417179793594
2504,-32.15861138848066
2505,-43.31239093277128
2506,-53.29886205343777
2507,-60.66301263168584
2508,-63.02316505589193
2509,-59.178283140355845
2510,-50.95996441122013
2511,-40.58825839519844
2512,-29.282173286884497
2513,-17.650164027484823
2514,-6.060654071089997
2515,5.334246172389594
2516,15.782094065727826
2517,25.14125376196323
2518,32.68704362201864
